sender_id,sender_id_link,date,user goal (if supported),user goal fullfilled,user goal (not supported) ,reason for failure,details on failure / comments
f110cd4e94e74d18ad13bc3841cf1b3a,https://website-demo.rasa.com/conversations/f110cd4e94e74d18ad13bc3841cf1b3a,07/01/19,chitchat,no,,Tech - intent classification not correct,
1bfcb89ff64341f8a856fec65e1aeca2,https://website-demo.rasa.com/conversations/1bfcb89ff64341f8a856fec65e1aeca2,07/01/19,1 step,yes,,,
9b1e1faad15249df89606e9ef8f62d75,https://website-demo.rasa.com/conversations/9b1e1faad15249df89606e9ef8f62d75,07/01/19,,,,,
10aadb6067ac4a4dbe7822ec5980802c,https://website-demo.rasa.com/conversations/10aadb6067ac4a4dbe7822ec5980802c,07/01/19,,,,,
5a076018ad3a4c55b2c67bc2571e501b,https://website-demo.rasa.com/conversations/5a076018ad3a4c55b2c67bc2571e501b,07/01/19,,,,,
dea6d790ee95402ead913f031a71383a,https://website-demo.rasa.com/conversations/dea6d790ee95402ead913f031a71383a,07/01/19,,,,,
cae92786904e480fb10355eb4c20283e,https://website-demo.rasa.com/conversations/cae92786904e480fb10355eb4c20283e,07/01/19,,,,,
1b71863d135f4c498c44eebaf98b399b,https://website-demo.rasa.com/conversations/1b71863d135f4c498c44eebaf98b399b,07/01/19,,,,,
b6c637bcb0454c2da65250003a53e6b5,https://website-demo.rasa.com/conversations/b6c637bcb0454c2da65250003a53e6b5,07/01/19,,,,,
[Interactive Learning] 40087ac0-135b-11e9-8632-9df8869eaf77,https://website-demo.rasa.com/conversations/[Interactive Learning] 40087ac0-135b-11e9-8632-9df8869eaf77,07/01/19,,,,,
371b370c60744e0bb6c8309cb7293b60,https://website-demo.rasa.com/conversations/371b370c60744e0bb6c8309cb7293b60,07/01/19,,,,,
f873ec9a228043d2b8264d01f1c71273,https://website-demo.rasa.com/conversations/f873ec9a228043d2b8264d01f1c71273,07/01/19,,,,,
a5ab6725e2ff437cbe1d4209d9ee4e30,https://website-demo.rasa.com/conversations/a5ab6725e2ff437cbe1d4209d9ee4e30,07/01/19,,,,,
e2aee0db40984678956c229e93152ba4,https://website-demo.rasa.com/conversations/e2aee0db40984678956c229e93152ba4,07/01/19,,,,,
9b759314a35b4710b28986c9c26895ba,https://website-demo.rasa.com/conversations/9b759314a35b4710b28986c9c26895ba,07/01/19,,,,,
4df1e99263534ecb873d1499bdceb7c1,https://website-demo.rasa.com/conversations/4df1e99263534ecb873d1499bdceb7c1,07/01/19,,,,,
1c8d0fb6435b4ab7be6cc424120b1c3a,https://website-demo.rasa.com/conversations/1c8d0fb6435b4ab7be6cc424120b1c3a,07/01/19,,,,,
0092975233054e8589edde9036f12f2e,https://website-demo.rasa.com/conversations/0092975233054e8589edde9036f12f2e,07/01/19,,,,,
3ec11972f7714645aca18ca44c145550,https://website-demo.rasa.com/conversations/3ec11972f7714645aca18ca44c145550,07/01/19,,,,,
2f1252bc018a457e9f7ef4f225a1575b,https://website-demo.rasa.com/conversations/2f1252bc018a457e9f7ef4f225a1575b,07/01/19,,,,,
98e08e45c5684cf0acf52de72d075bb5,https://website-demo.rasa.com/conversations/98e08e45c5684cf0acf52de72d075bb5,07/01/19,,,,,
832d6653dbcc440fa6d8b4cc8c8e59e7,https://website-demo.rasa.com/conversations/832d6653dbcc440fa6d8b4cc8c8e59e7,07/01/19,,,,,
d1252aadfe664e4592fc315eb43f267f,https://website-demo.rasa.com/conversations/d1252aadfe664e4592fc315eb43f267f,07/01/19,,,,,
bfcc5727429f485e8ed45deb035c4606,https://website-demo.rasa.com/conversations/bfcc5727429f485e8ed45deb035c4606,07/01/19,,,,,
[Interactive Learning] 91a02c70-1347-11e9-9893-f93b4f031c4c,https://website-demo.rasa.com/conversations/[Interactive Learning] 91a02c70-1347-11e9-9893-f93b4f031c4c,07/01/19,,,,,
7b914b9dc76c46f6a5c2bb707b4d806c,https://website-demo.rasa.com/conversations/7b914b9dc76c46f6a5c2bb707b4d806c,07/01/19,,,,,
2fe5900d6a794b7d840c9f9eebb3a9a9,https://website-demo.rasa.com/conversations/2fe5900d6a794b7d840c9f9eebb3a9a9,07/01/19,,,,,
f735127f8ba5432982b1175257e433ee,https://website-demo.rasa.com/conversations/f735127f8ba5432982b1175257e433ee,07/01/19,,,,,
3bd88ff734794ffd92ada7d1b76af5e0,https://website-demo.rasa.com/conversations/3bd88ff734794ffd92ada7d1b76af5e0,07/01/19,,,,,
e33c8bc28f954a43ae069b72d39f805f,https://website-demo.rasa.com/conversations/e33c8bc28f954a43ae069b72d39f805f,07/01/19,,,,,
939c4d45a6f04a79995f7912569d6797,https://website-demo.rasa.com/conversations/939c4d45a6f04a79995f7912569d6797,07/01/19,,,,,
8333d4bc07c3481cbad661a49017ead6,https://website-demo.rasa.com/conversations/8333d4bc07c3481cbad661a49017ead6,07/01/19,,,,,
dacee87056cb433b95cb1d9e46a81a3f,https://website-demo.rasa.com/conversations/dacee87056cb433b95cb1d9e46a81a3f,07/01/19,,,,,
a5f2fc0d175940fabc77502cadd45b96,https://website-demo.rasa.com/conversations/a5f2fc0d175940fabc77502cadd45b96,07/01/19,,,,,
7be49949497c40e680db882d18c3283f,https://website-demo.rasa.com/conversations/7be49949497c40e680db882d18c3283f,07/01/19,,,,,
e9130ef551724ee5a49d88946b4549ad,https://website-demo.rasa.com/conversations/e9130ef551724ee5a49d88946b4549ad,07/01/19,,,,,
fd7ed8d19cea4205a922bf046ea4a5e7,https://website-demo.rasa.com/conversations/fd7ed8d19cea4205a922bf046ea4a5e7,07/01/19,,,,,
e3cb552473774744a5dd3f275fcc9aaa,https://website-demo.rasa.com/conversations/e3cb552473774744a5dd3f275fcc9aaa,07/01/19,,,,,
5962cf65b7ae42e19462dd55aa9a9428,https://website-demo.rasa.com/conversations/5962cf65b7ae42e19462dd55aa9a9428,07/01/19,,,,,
b7cb3d61c4774ad3825436a2df32815f,https://website-demo.rasa.com/conversations/b7cb3d61c4774ad3825436a2df32815f,07/01/19,,,,,
515be61d88144fad8a3ac391497ac343,https://website-demo.rasa.com/conversations/515be61d88144fad8a3ac391497ac343,07/01/19,,,,,
0e56f0e076a14b62b566ee9c7c000b82,https://website-demo.rasa.com/conversations/0e56f0e076a14b62b566ee9c7c000b82,07/01/19,,,,,
c04f6f5df1e54d12920888dfd4329393,https://website-demo.rasa.com/conversations/c04f6f5df1e54d12920888dfd4329393,07/01/19,,,,,
66f663036900410087094d05a42ba151,https://website-demo.rasa.com/conversations/66f663036900410087094d05a42ba151,07/01/19,,,,,
42722df21fb54bbfbe83c488d586dc28,https://website-demo.rasa.com/conversations/42722df21fb54bbfbe83c488d586dc28,07/01/19,,,,,
e1227b7162354975bd929d44cf165c7c,https://website-demo.rasa.com/conversations/e1227b7162354975bd929d44cf165c7c,07/01/19,,,,,
19708f6d65194c5789ad92b4644edd33,https://website-demo.rasa.com/conversations/19708f6d65194c5789ad92b4644edd33,07/01/19,,,,,
40dd47a2e2044b15953dca0c5eaf759e,https://website-demo.rasa.com/conversations/40dd47a2e2044b15953dca0c5eaf759e,07/01/19,,,,,
1ec71fdd85f248b88ccabee15250da83,https://website-demo.rasa.com/conversations/1ec71fdd85f248b88ccabee15250da83,07/01/19,,,,,
4613409cc47349659cc38dfd7905af45,https://website-demo.rasa.com/conversations/4613409cc47349659cc38dfd7905af45,07/01/19,,,,,
8b2b58cd594b4946bf61fa37c8416f62,https://website-demo.rasa.com/conversations/8b2b58cd594b4946bf61fa37c8416f62,07/01/19,,,,,
e61b4755369041138e6d4704c0b35b9f,https://website-demo.rasa.com/conversations/e61b4755369041138e6d4704c0b35b9f,07/01/19,,,,,
a7986b83ccd241969c6499edf233e98c,https://website-demo.rasa.com/conversations/a7986b83ccd241969c6499edf233e98c,07/01/19,,,,,
2d7feb5298ab48729f55c4b40f4a6b50,https://website-demo.rasa.com/conversations/2d7feb5298ab48729f55c4b40f4a6b50,07/01/19,,,,,
24ab589ac9e64fa89df9e8b270235413,https://website-demo.rasa.com/conversations/24ab589ac9e64fa89df9e8b270235413,07/01/19,,,,,
ae87480a1c6f4cee8957f05bbe5ab99f,https://website-demo.rasa.com/conversations/ae87480a1c6f4cee8957f05bbe5ab99f,07/01/19,,,,,
ef8430e3adb74cbc806994bb86210250,https://website-demo.rasa.com/conversations/ef8430e3adb74cbc806994bb86210250,07/01/19,,,,,
3900d73956e340e2a5a2767acbe6f98f,https://website-demo.rasa.com/conversations/3900d73956e340e2a5a2767acbe6f98f,07/01/19,,,,,
da55d5cf7c2e45f6ac3377d97ca121a5,https://website-demo.rasa.com/conversations/da55d5cf7c2e45f6ac3377d97ca121a5,07/01/19,,,,,
b75bfb09e9d647ada1f766cff346ca5b,https://website-demo.rasa.com/conversations/b75bfb09e9d647ada1f766cff346ca5b,07/01/19,,,,,
c1f3981cfa854411a2c9472f6ec74120,https://website-demo.rasa.com/conversations/c1f3981cfa854411a2c9472f6ec74120,07/01/19,,,,,
9ac8309c29b14e83a4edfc4e2bf8e812,https://website-demo.rasa.com/conversations/9ac8309c29b14e83a4edfc4e2bf8e812,07/01/19,,,,,
f35d0b77887947d5915b1579197fccd7,https://website-demo.rasa.com/conversations/f35d0b77887947d5915b1579197fccd7,07/01/19,,,,,
cf135a6f8a2a4e2fa96d3bfa7ae02a16,https://website-demo.rasa.com/conversations/cf135a6f8a2a4e2fa96d3bfa7ae02a16,07/01/19,,,,,
0f2d9c989b9947e5b303516f7072ae6d,https://website-demo.rasa.com/conversations/0f2d9c989b9947e5b303516f7072ae6d,07/01/19,,,,,
424650348a4e45508dfacedd153a6329,https://website-demo.rasa.com/conversations/424650348a4e45508dfacedd153a6329,07/01/19,,,,,
f3a3d4b044c74c47a82ba810babcf423,https://website-demo.rasa.com/conversations/f3a3d4b044c74c47a82ba810babcf423,07/01/19,,,,,
f47dc4bd5ffc4734a5a5eddc98fa674a,https://website-demo.rasa.com/conversations/f47dc4bd5ffc4734a5a5eddc98fa674a,07/01/19,,,,,
2d3980f6020247f2b062600d38398157,https://website-demo.rasa.com/conversations/2d3980f6020247f2b062600d38398157,07/01/19,,,,,
b9fd204c421a48c3a8d2cdd026aa5d36,https://website-demo.rasa.com/conversations/b9fd204c421a48c3a8d2cdd026aa5d36,07/01/19,,,,,
3831a83c367845748adc5e1159c3fe54,https://website-demo.rasa.com/conversations/3831a83c367845748adc5e1159c3fe54,07/01/19,,,,,
840d4efa1a154325bbf5ad0353874db3,https://website-demo.rasa.com/conversations/840d4efa1a154325bbf5ad0353874db3,07/01/19,,,,,
aa30d20547f54c1f9de50d86206c1998,https://website-demo.rasa.com/conversations/aa30d20547f54c1f9de50d86206c1998,07/01/19,,,,,
8cea314aeb7d4c579caf398e28c24fdf,https://website-demo.rasa.com/conversations/8cea314aeb7d4c579caf398e28c24fdf,07/01/19,,,,,
4eee4910fb7e402a930c51c6bcef958c,https://website-demo.rasa.com/conversations/4eee4910fb7e402a930c51c6bcef958c,07/01/19,,,,,
647795e5d2114fc2b1a659425c04637e,https://website-demo.rasa.com/conversations/647795e5d2114fc2b1a659425c04637e,07/01/19,,,,,
0453c3dfcf6440a69b34da4352011d85,https://website-demo.rasa.com/conversations/0453c3dfcf6440a69b34da4352011d85,07/01/19,,,,,
cb5b6cd20eb041e2a0be511201a23945,https://website-demo.rasa.com/conversations/cb5b6cd20eb041e2a0be511201a23945,07/01/19,,,,,
f52ec7356810432d990fed57a0fca07d,https://website-demo.rasa.com/conversations/f52ec7356810432d990fed57a0fca07d,07/01/19,,,,,
f2675baa0b9b46a1b61d27553e3d1944,https://website-demo.rasa.com/conversations/f2675baa0b9b46a1b61d27553e3d1944,07/01/19,,,,,
2bdbd72c88a04229adad9554732c715b,https://website-demo.rasa.com/conversations/2bdbd72c88a04229adad9554732c715b,07/01/19,,,,,
3da67da9abef4fba90ca87cc82d580b6,https://website-demo.rasa.com/conversations/3da67da9abef4fba90ca87cc82d580b6,07/01/19,,,,,
f90e96df416f4dc59fafebb9ae787306,https://website-demo.rasa.com/conversations/f90e96df416f4dc59fafebb9ae787306,07/01/19,,,,,
59fce5a6a0be4909b9b937a840f17591,https://website-demo.rasa.com/conversations/59fce5a6a0be4909b9b937a840f17591,07/01/19,,,,,
60c708c1b06c41e599be17a61dfee9ac,https://website-demo.rasa.com/conversations/60c708c1b06c41e599be17a61dfee9ac,07/01/19,,,,,
5e4452c4741b4ff192e28076a864afcc,https://website-demo.rasa.com/conversations/5e4452c4741b4ff192e28076a864afcc,07/01/19,,,,,
e9b2d1c4ee454014a4e2dc7dd5712e2a,https://website-demo.rasa.com/conversations/e9b2d1c4ee454014a4e2dc7dd5712e2a,07/01/19,,,,,
0f228dd9a7764eb6a4f1563af65a5554,https://website-demo.rasa.com/conversations/0f228dd9a7764eb6a4f1563af65a5554,07/01/19,,,,,
55df4151503c4c028cf65e132ad4a114,https://website-demo.rasa.com/conversations/55df4151503c4c028cf65e132ad4a114,07/01/19,,,,,
a83e4bd4bfcd46b682f13b7a29e907c7,https://website-demo.rasa.com/conversations/a83e4bd4bfcd46b682f13b7a29e907c7,07/01/19,,,,,
05bcab49e1474e47864a3629b5421145,https://website-demo.rasa.com/conversations/05bcab49e1474e47864a3629b5421145,07/01/19,,,,,
87100f61d8ff49ec9dc4671260c95b50,https://website-demo.rasa.com/conversations/87100f61d8ff49ec9dc4671260c95b50,07/01/19,,,,,
1168708097b54fcb8e9ac62352bc28ad,https://website-demo.rasa.com/conversations/1168708097b54fcb8e9ac62352bc28ad,07/01/19,,,,,
6a8e5a8d92264246a3bd95892a2b73c1,https://website-demo.rasa.com/conversations/6a8e5a8d92264246a3bd95892a2b73c1,07/01/19,,,,,
f5bf9c56e1c7466d80aecfc7434ff47f,https://website-demo.rasa.com/conversations/f5bf9c56e1c7466d80aecfc7434ff47f,07/01/19,,,,,
3aa89018066a40d58259afe7255f2ef0,https://website-demo.rasa.com/conversations/3aa89018066a40d58259afe7255f2ef0,07/01/19,,,,,
00294f7d7d5a435f907137fec8cde75b,https://website-demo.rasa.com/conversations/00294f7d7d5a435f907137fec8cde75b,07/01/19,,,,,
70b84b9c851d434ca54ee96351292d83,https://website-demo.rasa.com/conversations/70b84b9c851d434ca54ee96351292d83,07/01/19,,,,,
3de87a3a415240d396c68411ff8d9bf4,https://website-demo.rasa.com/conversations/3de87a3a415240d396c68411ff8d9bf4,07/01/19,,,,,
09e0fd94169549fc8a5c927da8680e3e,https://website-demo.rasa.com/conversations/09e0fd94169549fc8a5c927da8680e3e,07/01/19,,,,,
282b0545efde40df85afffbe320a1d8f,https://website-demo.rasa.com/conversations/282b0545efde40df85afffbe320a1d8f,07/01/19,,,,,
6f2a6d172886494aae2e67da68283992,https://website-demo.rasa.com/conversations/6f2a6d172886494aae2e67da68283992,07/01/19,,,,,
68903ab7668f4ff299535065bbdcdff9,https://website-demo.rasa.com/conversations/68903ab7668f4ff299535065bbdcdff9,07/01/19,,,,,
eb0c3327d9b943e08cb022c6244333da,https://website-demo.rasa.com/conversations/eb0c3327d9b943e08cb022c6244333da,07/01/19,,,,,
ab67f790d1794811842e77287d1db857,https://website-demo.rasa.com/conversations/ab67f790d1794811842e77287d1db857,07/01/19,,,,,
c225259c1c9442339cc21e172911ab3a,https://website-demo.rasa.com/conversations/c225259c1c9442339cc21e172911ab3a,07/01/19,,,,,
da97b4e77e144cf4ab35aa68c9f33e81,https://website-demo.rasa.com/conversations/da97b4e77e144cf4ab35aa68c9f33e81,07/01/19,,,,,
bcfb684272d34f3699cee9eab2da5ca9,https://website-demo.rasa.com/conversations/bcfb684272d34f3699cee9eab2da5ca9,07/01/19,,,,,
f978443fb3e547d3b0224e0cbe90ce0c,https://website-demo.rasa.com/conversations/f978443fb3e547d3b0224e0cbe90ce0c,07/01/19,,,,,
753f90f8622745059e8ea62d1c709198,https://website-demo.rasa.com/conversations/753f90f8622745059e8ea62d1c709198,07/01/19,,,,,
a5dd2fca223a4ec1bce185be06714af4,https://website-demo.rasa.com/conversations/a5dd2fca223a4ec1bce185be06714af4,07/01/19,,,,,
777da527c998457b99efa604785002d5,https://website-demo.rasa.com/conversations/777da527c998457b99efa604785002d5,07/01/19,,,,,
b47fc2a1bf244a1c9043e0e2f43bcb2d,https://website-demo.rasa.com/conversations/b47fc2a1bf244a1c9043e0e2f43bcb2d,07/01/19,,,,,
76014acbf2ed41b1b4850f1d0ce46037,https://website-demo.rasa.com/conversations/76014acbf2ed41b1b4850f1d0ce46037,07/01/19,,,,,
54c976a020694750b2e1cac5259f2139,https://website-demo.rasa.com/conversations/54c976a020694750b2e1cac5259f2139,07/01/19,,,,,
5080b399369c484bb00e32bc8dc52be8,https://website-demo.rasa.com/conversations/5080b399369c484bb00e32bc8dc52be8,07/01/19,,,,,
804b723682b5499d8ee2078aff5adffc,https://website-demo.rasa.com/conversations/804b723682b5499d8ee2078aff5adffc,07/01/19,,,,,
9bf1557504384e519c97ae25844f569f,https://website-demo.rasa.com/conversations/9bf1557504384e519c97ae25844f569f,07/01/19,,,,,
3bebd615726044359036f643cd07bb7d,https://website-demo.rasa.com/conversations/3bebd615726044359036f643cd07bb7d,07/01/19,,,,,
5394782e8d95474fa8cd87f8218cc3b1,https://website-demo.rasa.com/conversations/5394782e8d95474fa8cd87f8218cc3b1,07/01/19,,,,,
605ee6c775d148eb8b298ee276bc9117,https://website-demo.rasa.com/conversations/605ee6c775d148eb8b298ee276bc9117,07/01/19,,,,,
7194081c18a244edbeabbf3b4a9f6bb5,https://website-demo.rasa.com/conversations/7194081c18a244edbeabbf3b4a9f6bb5,07/01/19,,,,,
c91a13d220d24facbfcf737c5f405fb0,https://website-demo.rasa.com/conversations/c91a13d220d24facbfcf737c5f405fb0,07/01/19,,,,,
75a6bf3ccf1c4d26a16860e2c6309b2d,https://website-demo.rasa.com/conversations/75a6bf3ccf1c4d26a16860e2c6309b2d,07/01/19,,,,,
b6795e7b85184aaa9256b1348861bfc8,https://website-demo.rasa.com/conversations/b6795e7b85184aaa9256b1348861bfc8,07/01/19,,,,,
2d17f2f41e63442ba7325ec25b8356bc,https://website-demo.rasa.com/conversations/2d17f2f41e63442ba7325ec25b8356bc,07/01/19,,,,,
96c7c9d858a0403ba6ba0441e6a74368,https://website-demo.rasa.com/conversations/96c7c9d858a0403ba6ba0441e6a74368,07/01/19,,,,,
518551d828884b079f7412bad3154812,https://website-demo.rasa.com/conversations/518551d828884b079f7412bad3154812,07/01/19,,,,,
f7d9914c6d4b428fbe222accfabe752d,https://website-demo.rasa.com/conversations/f7d9914c6d4b428fbe222accfabe752d,07/01/19,,,,,
74a2ac0cc60f46beb6a8e18a5f636385,https://website-demo.rasa.com/conversations/74a2ac0cc60f46beb6a8e18a5f636385,07/01/19,,,,,
351c80f5b1774beda5fa1b070a23df44,https://website-demo.rasa.com/conversations/351c80f5b1774beda5fa1b070a23df44,07/01/19,,,,,
bba0461929db4189a9a556f48da767b9,https://website-demo.rasa.com/conversations/bba0461929db4189a9a556f48da767b9,07/01/19,,,,,
61db7649d8cc4d61a7b040a07c8ee0bc,https://website-demo.rasa.com/conversations/61db7649d8cc4d61a7b040a07c8ee0bc,07/01/19,,,,,
f019eac820234a7f8575e9f0ee751c58,https://website-demo.rasa.com/conversations/f019eac820234a7f8575e9f0ee751c58,07/01/19,,,,,
67ae6ffeddb0480ba81b5b01b9cd932f,https://website-demo.rasa.com/conversations/67ae6ffeddb0480ba81b5b01b9cd932f,07/01/19,,,,,
0a8e4323681d45b39d10cfd6f1f2e351,https://website-demo.rasa.com/conversations/0a8e4323681d45b39d10cfd6f1f2e351,07/01/19,,,,,
30deaa0bb4f84023a2a2ae0683e878c2,https://website-demo.rasa.com/conversations/30deaa0bb4f84023a2a2ae0683e878c2,07/01/19,,,,,
ab73c11c89114323b23fd44dfab6560f,https://website-demo.rasa.com/conversations/ab73c11c89114323b23fd44dfab6560f,07/01/19,,,,,
b87c119608bd45bd8534bd2b396cd94e,https://website-demo.rasa.com/conversations/b87c119608bd45bd8534bd2b396cd94e,07/01/19,,,,,
9bfaab539e6840c8869145644f05b8e0,https://website-demo.rasa.com/conversations/9bfaab539e6840c8869145644f05b8e0,07/01/19,,,,,
d0a3fd61734a49ffb27ac9c9e5a39c8a,https://website-demo.rasa.com/conversations/d0a3fd61734a49ffb27ac9c9e5a39c8a,07/01/19,,,,,
2242c876f613441d88f72b100103e583,https://website-demo.rasa.com/conversations/2242c876f613441d88f72b100103e583,07/01/19,,,,,
b3cf8c3958764205bda3eb670bc7d5b5,https://website-demo.rasa.com/conversations/b3cf8c3958764205bda3eb670bc7d5b5,07/01/19,,,,,
0390fc22abb2427ca9e5c6443f8fde57,https://website-demo.rasa.com/conversations/0390fc22abb2427ca9e5c6443f8fde57,07/01/19,,,,,
fc229924deda41f8b1c5995eaeb4e93e,https://website-demo.rasa.com/conversations/fc229924deda41f8b1c5995eaeb4e93e,07/01/19,,,,,
32400619607e41fbb26fa86bab8d7741,https://website-demo.rasa.com/conversations/32400619607e41fbb26fa86bab8d7741,07/01/19,,,,,
424086bc813a4e3c99b209e0fbc68423,https://website-demo.rasa.com/conversations/424086bc813a4e3c99b209e0fbc68423,07/01/19,,,,,
a6a443602be046aa95a111cc6ea488ab,https://website-demo.rasa.com/conversations/a6a443602be046aa95a111cc6ea488ab,07/01/19,,,,,
520ead3b542948b1aca3013cd56e90d1,https://website-demo.rasa.com/conversations/520ead3b542948b1aca3013cd56e90d1,07/01/19,,,,,
5042d227bc4546519d03cbdee1477b70,https://website-demo.rasa.com/conversations/5042d227bc4546519d03cbdee1477b70,07/01/19,,,,,
a04e1379325d4796ab4e39284d7dda30,https://website-demo.rasa.com/conversations/a04e1379325d4796ab4e39284d7dda30,07/01/19,,,,,
337f0c48f4d548ab91feef03662fc8d9,https://website-demo.rasa.com/conversations/337f0c48f4d548ab91feef03662fc8d9,07/01/19,,,,,
0c3efbe09ac84bee99db506fd6897eb3,https://website-demo.rasa.com/conversations/0c3efbe09ac84bee99db506fd6897eb3,07/01/19,,,,,
a68f3457847345b095ad77fb0447f49b,https://website-demo.rasa.com/conversations/a68f3457847345b095ad77fb0447f49b,07/01/19,,,,,
82271af16784421bbb3f1d35d4428def,https://website-demo.rasa.com/conversations/82271af16784421bbb3f1d35d4428def,07/01/19,,,,,
7ff6c328424946ee8247282673498bb6,https://website-demo.rasa.com/conversations/7ff6c328424946ee8247282673498bb6,07/01/19,,,,,
3aa583adaf0543d5a16a3b94f6c1ce4a,https://website-demo.rasa.com/conversations/3aa583adaf0543d5a16a3b94f6c1ce4a,07/01/19,,,,,
e7fce8798c554e679db781e2abf1e70c,https://website-demo.rasa.com/conversations/e7fce8798c554e679db781e2abf1e70c,07/01/19,,,,,
a86bc460e3a74e68b94fef9b8afcada1,https://website-demo.rasa.com/conversations/a86bc460e3a74e68b94fef9b8afcada1,07/01/19,,,,,
